7.606349039701607584e-01,5.246315530343093059e-01,1.106028345574869842e-01,5.300192847591295164e-01,4.235656900297418703e-01,7.947537753838783692e-01,7.886740566952665787e-01,2.317867464657002996e-01,2.072599787479567635e-02,6.400915703291901737e-01
6.142006530291249655e-01,2.347865966813444949e-02,3.832391292287447015e-01,9.557486566255535276e-01,4.941516906715588409e-01,6.424783237922033763e-01,4.578887600971575100e-01,6.522713258612700127e-01,4.170877515264925783e-02,8.662987594381102996e-01
1.651536729762020927e-01,1.415536443492015906e-04,7.169075827459503447e-02,2.736501576599333907e-01,4.749728749502241110e-01,9.047004293593765567e-01,5.736418982521278576e-01,3.074898734183720839e-01,3.144139743580758317e-01,2.254782790304601381e-01
7.538595423470075829e-01,9.686145235805919684e-01,4.462125468347343249e-01,7.907082486189583870e-01,3.528013639327228779e-01,1.223400230886666495e-01,6.387662169895605979e-01,2.626782639201591385e-01,8.015050263721650303e-01,3.129251541939215286e-02
9.639750923417860218e-01,1.875945479297305152e-01,9.253902752991907121e-01,1.049480884344761167e-01,9.098431157556036153e-01,4.342302281774628181e-01,6.476572535162608002e-01,3.727098309578922297e-01,4.674066865945946114e-01,9.565775050093372478e-03
2.339879363292584058e-01,7.684671074241959943e-01,8.446371127316041338e-01,4.965123789264571652e-01,3.798978752647372836e-01,1.257758420115691056e-01,3.435405157095223760e-01,9.841510173630085845e-02,6.484732073471677349e-02,9.236064498966163328e-01
9.603723105096114709e-01,7.285951141767937900e-01,7.037015615437645089e-01,4.165022838280270090e-01,4.960768064539743394e-01,4.841109977748951909e-01,3.714957070292568275e-01,3.160105367860679415e-01,6.039023126100985239e-01,5.372012556697260965e-01
1.928520694752475784e-01,5.385253971373985538e-01,7.380140305734210759e-01,4.570680147607451005e-01,9.952344165730597769e-01,8.502118724633971336e-01,2.787382651401083544e-01,3.713261412161190655e-01,4.817206252219341511e-02,5.102703089639744061e-01
2.012991709587484968e-01,4.591179697523040115e-02,2.371891176014783165e-01,1.215107865480302696e-01,5.334728074324138758e-01,1.192523933953830717e-01,8.036011162927220175e-01,2.911091733284065786e-01,7.340282134840662165e-01,4.046432536314849004e-01
9.589843289634203405e-01,8.739487905953615687e-01,1.153642568439013916e-01,8.567856406834474248e-01,5.227001517401792530e-01,1.982310387907524341e-01,3.191852461082228531e-01,8.299840837358003487e-01,2.379635893478134756e-01,9.312982431064585898e-01
8.147904437280698575e-01,2.293036390748733888e-01,2.111764279468547612e-01,4.349217786242047801e-01,9.722998418472591498e-01,7.376733333915255209e-01,6.925577798828205234e-01,2.461181677336624629e-01,4.963737956446739874e-01,4.606692493765729424e-01
3.392562844531031852e-01,6.178055117894057924e-01,3.034108815359976008e-01,1.995585814842966155e-01,4.109104491721923269e-01,5.453825290225852163e-01,2.391037736649975765e-01,2.753767434203737707e-01,1.972480087950823080e-02,6.481982001161660234e-01
4.090924581100011670e-01,9.046701569105132235e-01,8.676776983429742574e-01,1.886832362836750043e-01,2.238823963571856535e-01,4.840028240972581441e-01,6.947649146803613895e-01,9.046671514144944970e-01,6.282726751889807781e-01,3.507202263330917447e-01
4.448503393732130551e-01,7.946662350117178475e-01,1.238844512941648102e-01,5.234363217646228472e-01,8.865733667697872633e-02,9.288685863011207910e-01,2.453880350553191425e-01,3.894977032956249419e-01,2.883263669973191723e-01,9.243778687792538751e-01
7.992595275820099099e-01,6.584637428050026386e-01,6.942185529278657175e-01,2.202476312192066521e-01,9.317763788580548656e-01,5.375384706273889091e-01,7.657651464818994169e-01,2.865981468177870584e-01,4.486917848084537308e-02,3.282458057583410582e-01
7.606333252442378789e-01,8.506953495042341995e-01,6.294743800959825553e-01,1.856267104508609878e-01,1.359706049511266723e-02,3.868165117910048467e-01,4.733862640282795464e-01,1.011421604421557374e-01,9.339434737672587250e-01,5.390230201171739566e-01
9.711471264036821704e-01,6.555639832040311976e-01,5.963100001867044364e-01,9.031050034411611804e-01,2.326033486933408723e-01,1.013832924903145249e-01,8.694689407177091933e-02,3.893507574233873170e-01,1.855993913751329272e-01,1.242806016915999345e-01
1.725069119224772463e-01,7.056952158327558511e-01,8.184299241645903722e-01,6.564641297542883613e-02,4.595634930992064104e-01,1.042366574340980456e-03,6.765278654373502176e-01,4.808374997306104071e-01,2.759125201086666257e-01,9.431263726245642243e-01
5.292797811118056250e-01,3.541333864149146526e-01,7.628055853870894243e-01,6.502276756910894129e-01,6.961259646176293225e-01,4.272723694067361855e-01,6.651132971895020729e-01,9.283283555301410361e-01,4.735590917657174215e-01,7.898015581677226837e-01
9.166516724268919392e-01,9.741605987895892715e-01,1.168947080894766621e-02,4.879887088504517578e-01,8.881306771586074955e-01,7.992401619687976577e-01,9.468692524298427671e-02,5.032900122762096196e-02,8.780856884711861765e-01,6.156452012457912515e-01
9.552720423651300807e-01,2.919131481301895370e-01,4.346405189935342861e-02,2.596189428197295257e-01,7.567401157548866442e-01,4.423810852446967701e-01,2.460169673095485843e-01,9.176431964557509868e-01,7.098748513730296361e-01,9.123543328364834837e-01
9.126504246086816208e-01,5.693296944861784281e-01,3.921719437611324022e-01,8.878361612472719377e-01,4.404191105134109829e-01,9.969280279190307903e-01,7.927638550248861105e-02,9.052044631335857128e-01,5.492533760226091522e-01,7.302440504905592933e-01
7.900845098009923184e-02,9.495401991843006595e-01,1.775889677356790042e-01,3.900441484226727651e-01,3.970938500017929806e-01,1.811858957908843992e-01,8.912595095531599121e-01,2.318422206857095880e-01,1.087577407152851006e-02,2.001540455048012035e-02
8.648108035768731217e-02,4.021899248637267332e-01,8.954428397185513200e-01,8.980743855974853140e-01,6.705408704266555553e-01,4.726733428319495056e-01,7.153566646769692339e-01,3.609130822931926330e-01,1.716425289393930242e-01,5.527117173609685796e-01
5.581388536166627112e-01,3.543255727006761058e-01,6.769561049410839360e-01,6.727726861605077824e-01,9.198802467713544928e-01,4.120824327203252979e-01,5.481132535591026755e-02,8.306924695540037762e-01,6.992099157034069590e-01,9.035769597873691827e-01
6.133396685507019885e-02,3.579185457338426302e-01,2.164871940413972684e-01,1.221819176541523166e-01,8.639975771069419164e-01,7.594099420969281367e-01,4.840738671045077268e-01,6.195524872982598463e-01,5.489089031798628504e-01,5.597579002872228315e-01
6.624531443420847987e-01,3.544563612492691584e-01,9.570625955041578425e-02,9.266218482343958618e-01,4.160158759020998742e-01,9.906407795347449419e-02,6.055101418194235308e-01,4.102102464860328812e-01,7.887125234760736792e-01,7.883920217916439155e-01
3.974365282454569437e-01,6.797655502280668394e-01,1.703879459867106982e-01,2.600795913976488016e-01,9.758632568523483153e-01,7.360602363459163300e-01,1.778391910675836129e-01,1.411911681788198258e-01,3.954968373639409229e-01,5.581497028880844091e-02
6.573959275406852099e-01,5.011693468853638533e-01,2.106301354712291074e-01,1.553647119474644844e-01,3.809005940293066494e-01,3.777751218698341962e-01,4.790282529120364341e-01,5.831682836798051106e-01,8.572548734417936300e-01,2.411724961206795914e-01
9.615224905095649532e-01,8.168016768017295481e-01,8.799818358758954018e-01,5.947305751307055965e-01,3.477991954119309392e-01,9.311296601345226964e-01,8.411254206103602193e-02,6.129701508952261069e-01,1.661745289671719972e-01,8.455977208090209585e-01
