-2.111833989620208740e-01,1.907304078340530396e-01,-5.578306317329406738e-01,-5.821717381477355957e-01,-9.017753005027770996e-01,2.727341055870056152e-01,-6.896659731864929199e-01,1.493175476789474487e-01,4.066986739635467529e-01,2.975136339664459229e-01
4.470821917057037354e-01,-3.009118139743804932e-01,1.508729755878448486e-01,2.601193487644195557e-01,5.953065752983093262e-01,2.980721592903137207e-01,6.151134371757507324e-01,-1.933717131614685059e-01,-8.387134075164794922e-01,2.864911854267120361e-01
-4.562896788120269775e-01,4.508510828018188477e-01,-2.936989665031433105e-01,2.354073338210582733e-02,4.729068577289581299e-01,1.040824688971042633e-02,5.514485239982604980e-01,-3.714670538902282715e-01,-1.706506162881851196e-01,1.557013690471649170e-01
-6.299055218696594238e-01,4.343798160552978516e-01,3.369780778884887695e-01,7.207078933715820312e-01,5.002959370613098145e-01,-4.059489369392395020e-01,4.665496572852134705e-02,4.580229520797729492e-01,-2.415538579225540161e-01,-6.388355493545532227e-01
-1.788005381822586060e-01,-5.661704540252685547e-01,1.628038585186004639e-01,2.329283505678176880e-01,-6.396221518516540527e-01,2.041434496641159058e-01,-4.281048774719238281e-01,-1.143627285957336426e+00,2.672086060047149658e-01,-6.360872983932495117e-01
9.511480331420898438e-01,2.238166779279708862e-01,-3.060583472251892090e-01,-3.211562037467956543e-01,3.249721229076385498e-01,-1.074462890625000000e+00,-2.070660740137100220e-01,7.440045475959777832e-01,-2.504978179931640625e-01,4.799692630767822266e-01
-8.610672503709793091e-02,-2.604908943176269531e-01,8.051244616508483887e-01,-2.998123466968536377e-01,8.556541204452514648e-01,2.795090079307556152e-01,-1.597423851490020752e-01,3.030427694320678711e-01,-1.624891608953475952e-01,2.268102467060089111e-01
-1.400762200355529785e-01,2.779815532267093658e-02,5.068772435188293457e-01,-5.942750573158264160e-01,-8.472876548767089844e-01,-3.200443834066390991e-02,9.068368673324584961e-01,1.033518612384796143e-01,3.896738886833190918e-01,-4.984485507011413574e-01
-4.154119193553924561e-01,-1.066420525312423706e-01,8.515609800815582275e-02,-3.658146262168884277e-01,5.508848428726196289e-01,-1.023399531841278076e-01,-5.740329995751380920e-02,5.053493976593017578e-01,1.325511455535888672e+00,3.581556975841522217e-01
6.225259900093078613e-01,-1.651919484138488770e-01,-5.051108822226524353e-02,2.704305350780487061e-01,-1.066172569990158081e-01,8.505103588104248047e-01,1.424791365861892700e-01,-4.279918968677520752e-01,-5.213100910186767578e-01,-1.902289539575576782e-01
-7.624235749244689941e-02,4.459378123283386230e-02,6.011850237846374512e-01,3.215815424919128418e-01,7.194963097572326660e-01,-8.361439704895019531e-01,-5.999170541763305664e-01,2.897475659847259521e-02,8.011120557785034180e-01,-1.287798956036567688e-02
5.475533008575439453e-02,5.940357446670532227e-01,7.516967505216598511e-02,2.121854275465011597e-01,7.389796525239944458e-02,-7.602432966232299805e-01,8.922919631004333496e-02,8.647738099098205566e-01,3.929034471511840820e-01,1.693911999464035034e-01
-6.449640989303588867e-01,-5.303223133087158203e-01,-1.878627389669418335e-02,-7.372017949819564819e-02,-2.665313780307769775e-01,-3.669688403606414795e-01,8.837869763374328613e-01,7.331407666206359863e-01,7.350985426455736160e-03,1.899464428424835205e-01
-6.146705150604248047e-01,4.777302443981170654e-01,5.385465621948242188e-01,6.405795216560363770e-01,5.010433197021484375e-01,-6.495689153671264648e-01,-4.158064424991607666e-01,5.418326854705810547e-01,3.197094500064849854e-01,2.782655879855155945e-02
4.458450078964233398e-01,-2.981900870800018311e-01,2.822454832494258881e-02,-6.520763039588928223e-03,8.707590699195861816e-01,4.238832294940948486e-01,1.980035305023193359e-01,1.828414648771286011e-01,1.239848509430885315e-01,-4.002270698547363281e-01
9.510025978088378906e-01,6.446672081947326660e-01,5.172658562660217285e-01,-2.834687829017639160e-01,7.606250047683715820e-01,5.989081859588623047e-01,5.351312756538391113e-01,4.373427629470825195e-01,3.014158606529235840e-01,-1.388428658246994019e-01
2.346095293760299683e-01,-2.883785665035247803e-01,5.428141355514526367e-01,6.844273209571838379e-01,6.202458739280700684e-01,-6.276865601539611816e-01,-7.119697332382202148e-01,-8.678449392318725586e-01,-3.473424911499023438e-01,-2.970200181007385254e-01
-2.115263640880584717e-01,8.402299880981445312e-01,7.196387648582458496e-01,3.037680685520172119e-01,-6.046840548515319824e-01,-2.482603788375854492e-01,-7.587543129920959473e-01,-1.719271540641784668e-01,-3.712140023708343506e-01,-4.250801801681518555e-01
1.061209321022033691e+00,-1.820754110813140869e-01,-7.602025568485260010e-02,-6.291072964668273926e-01,3.182704448699951172e-01,-3.652704656124114990e-01,-8.091319352388381958e-02,-3.454797565937042236e-01,1.313830763101577759e-01,-3.679969012737274170e-01
3.426270484924316406e-01,3.635635375976562500e-01,-9.814920425415039062e-01,3.060345947742462158e-01,2.212774306535720825e-01,9.682144969701766968e-02,4.345866143703460693e-01,-4.677503705024719238e-01,2.307113111019134521e-01,-2.656622789800167084e-02
